t,row,roll,pitch,yaw,i_arduino,i_servos
82447,375,71.55,4.78,-46.94,0.09,5.82
82502,377,75.50,5.37,-47.41,-0.15,5.45
82557,378,79.30,5.19,-47.95,-0.01,4.84
82613,380,83.49,5.34,-48.52,-0.15,5.94
82668,381,72.72,5.41,-48.87,0.14,5.21
82723,383,77.06,5.14,-49.00,-0.01,4.47
82778,384,81.82,3.96,-49.22,-0.01,4.60
82833,386,85.95,3.64,-49.34,0.04,5.94
82888,387,89.99,3.42,-48.89,-0.01,3.86
82944,389,94.33,2.15,-47.99,-0.15,5.33
83005,391,83.68,0.81,-47.90,0.19,3.37
83060,392,73.13,0.65,-48.67,0.04,3.74
83116,394,77.75,0.11,-49.13,-0.11,3.98
83171,395,67.41,0.78,-49.11,-0.06,3.62
83226,397,57.06,0.92,-49.59,0.04,2.27
83281,398,61.59,0.92,-49.89,0.04,4.11
83336,400,65.61,1.77,-49.52,-0.01,2.40
83391,401,69.73,0.69,-48.73,0.04,8.51
83446,403,60.01,-0.54,-46.08,-0.11,4.84
83501,404,51.43,1.35,-44.47,0.04,2.88
83556,406,54.98,2.37,-44.24,-0.06,1.66
83611,407,58.81,2.95,-43.83,0.04,1.79
83666,409,62.81,3.48,-43.86,-0.06,2.52
83722,410,66.47,2.82,-43.27,-0.11,4.47
83777,412,71.90,2.11,-42.49,-0.06,4.84
83832,413,61.50,1.79,-42.43,0.14,3.13
83887,415,66.66,1.75,-42.43,0.09,4.84
83942,416,70.23,1.84,-42.27,0.19,3.86
83997,418,74.63,2.12,-41.71,-0.06,2.88
84052,419,78.36,1.99,-41.57,-0.06,4.84
84108,421,82.44,1.68,-42.02,0.09,2.40
84163,422,84.60,1.95,-42.84,-0.01,2.27
84218,424,88.19,1.65,-42.84,0.14,2.03
84273,425,77.30,1.51,-42.95,0.04,2.27
84328,427,80.79,0.73,-43.24,0.14,8.38
84383,428,84.39,0.93,-42.70,-0.01,4.47
84439,430,87.63,0.96,-42.33,-0.01,4.23
84494,431,91.26,0.98,-42.15,0.19,4.72
84549,433,94.14,0.91,-42.31,0.04,6.67
84604,434,97.99,1.48,-42.85,-0.01,4.84
84660,436,100.72,1.13,-44.17,0.14,6.31
84715,437,103.86,1.37,-44.64,0.04,4.96
84770,439,107.54,1.49,-44.24,-0.01,6.67
84825,440,96.34,1.23,-44.44,-0.01,5.45
84880,442,99.80,1.39,-44.99,0.14,4.72
84935,443,103.09,1.54,-45.61,-0.06,5.70
84990,445,106.46,1.67,-46.16,-0.01,7.41
85046,446,109.23,1.97,-46.33,0.14,6.55
85101,448,112.01,2.21,-46.51,-0.25,6.31
85156,449,115.67,1.93,-46.53,0.04,4.11
85211,451,119.23,1.75,-46.48,0.19,3.62
85266,452,122.92,1.15,-46.09,-0.11,2.76
85321,454,111.94,0.93,-46.08,0.09,2.15
85377,455,100.68,1.07,-46.66,-0.06,2.52
85432,457,89.64,1.52,-47.72,0.04,4.96
85487,458,78.29,1.62,-48.11,-0.01,3.98
85542,460,67.24,1.88,-47.67,-0.06,10.46
85597,461,56.47,2.31,-46.42,-0.01,3.13
85652,463,46.11,2.52,-45.15,-0.11,3.01
85707,464,49.75,3.43,-44.15,0.09,3.74
85762,466,53.96,3.79,-43.95,0.04,3.01
85817,467,57.07,4.01,-44.64,-0.06,4.11
85872,469,60.81,3.63,-45.24,-0.01,4.11
85927,470,65.58,2.62,-45.19,-0.01,2.40
85983,472,69.81,1.62,-45.02,-0.06,2.88
86038,473,75.07,0.02,-44.89,0.04,3.13
86093,475,65.72,-0.59,-44.77,-0.06,3.13
86148,476,55.82,-1.03,-45.31,-0.06,4.47
86203,478,60.87,-1.15,-45.79,-0.15,7.16
86258,479,65.90,-0.65,-46.31,-0.06,5.21
86313,481,70.31,-0.47,-47.22,0.04,9.12
86369,482,74.54,0.28,-48.36,-0.01,4.96
86424,484,79.84,1.26,-49.29,-0.15,4.35
86479,485,69.69,2.09,-50.20,-0.01,5.94
86534,487,59.79,3.29,-51.27,0.09,7.28
86589,488,50.37,3.40,-52.84,0.09,6.55
86644,490,40.87,3.18,-54.25,-0.01,6.18
86700,491,46.30,2.75,-54.68,0.09,5.57
86755,493,51.70,2.36,-54.83,-0.11,5.70
86810,494,57.21,1.30,-55.20,-0.06,5.82
86865,496,62.26,0.41,-54.62,-0.06,5.21
86920,497,66.87,0.65,-53.38,0.04,5.70
86975,499,57.42,0.43,-52.61,-0.01,5.94
87030,500,47.75,-0.00,-52.35,0.04,5.08
87085,502,36.96,-0.62,-51.84,0.04,6.43
87140,503,42.04,-0.34,-51.42,0.04,4.11
87195,505,47.32,-0.37,-51.28,0.04,1.91
87250,506,51.86,-0.58,-50.63,0.14,4.60
87306,508,55.55,-0.41,-50.36,0.04,2.52
87361,509,59.39,-0.49,-50.37,-0.25,2.15
87416,511,64.03,0.24,-50.32,-0.01,3.37
87471,512,68.03,-1.14,-50.40,-0.01,1.79
87526,514,72.62,-1.79,-50.60,0.09,8.38
87581,515,77.16,-1.54,-50.39,-0.01,3.25
87636,517,81.91,-1.70,-50.67,0.04,3.37
87692,518,86.86,-0.97,-51.23,-0.06,5.82
87747,520,91.26,-0.23,-51.93,0.04,5.45
87802,521,81.08,0.99,-52.90,-0.01,4.96
87857,523,85.70,2.48,-54.23,0.04,5.45
87912,524,75.57,2.70,-55.76,0.04,4.11
87967,526,79.89,2.66,-56.03,-0.01,4.84
88023,527,70.62,1.99,-55.34,-0.11,6.55
88078,529,60.87,1.39,-55.05,-0.06,6.31
88133,530,50.98,0.91,-54.77,0.14,6.79
88188,532,55.34,0.28,-54.19,-0.01,5.70
88250,534,45.17,0.25,-53.17,-0.06,3.98
88305,535,35.34,-0.01,-52.66,0.09,3.37
88360,537,26.12,0.08,-52.19,-0.06,2.52
88416,538,16.11,0.46,-51.90,-0.06,2.27
88471,540,21.42,1.26,-51.68,-0.01,4.11
88526,541,26.91,1.36,-51.64,0.09,1.42
88581,543,32.15,1.85,-52.09,-0.01,0.93
88636,544,37.47,1.31,-51.72,0.04,2.64
88691,546,43.48,1.03,-51.17,-0.01,4.23
88747,547,49.36,1.08,-51.63,-0.06,2.03
88802,549,54.91,0.22,-51.83,0.04,4.84
88857,550,61.27,0.01,-52.57,0.04,3.74
88912,552,67.64,1.04,-53.08,-0.06,4.11
88967,553,57.88,1.78,-54.28,-0.01,3.13
89022,555,62.99,2.08,-54.64,-0.06,2.64
89077,556,54.23,1.35,-54.31,-0.01,3.86
89133,558,45.10,1.32,-54.14,0.09,4.60
89188,559,35.99,1.61,-53.58,-0.06,4.35
89243,561,26.65,2.35,-53.36,-0.06,3.86
89298,562,31.32,2.54,-53.09,-0.01,0.93
89354,564,35.49,2.78,-52.71,-0.06,2.15
89409,565,40.99,3.09,-52.45,-0.01,3.37
89464,567,45.85,3.64,-52.42,-0.11,1.17
89519,568,50.40,3.71,-52.41,-0.11,0.56
89574,570,54.78,3.47,-52.18,-0.11,2.15
89629,571,59.74,3.16,-52.03,-0.06,1.79
89684,573,64.96,2.79,-52.08,-0.06,6.79
89740,574,70.05,6.10,-51.86,-0.11,3.62
89795,576,74.73,6.86,-52.28,0.09,3.25
89850,577,80.02,4.59,-52.93,-0.06,4.11
89905,579,69.96,6.20,-53.12,-0.01,3.86
89960,580,60.76,6.56,-53.95,-0.11,4.23
90015,582,65.33,6.17,-54.50,-0.06,4.60
90071,583,56.09,5.44,-54.55,0.04,3.01
90126,585,46.43,5.10,-54.45,0.09,3.13
90181,586,37.15,4.92,-54.31,-0.15,2.40
90236,588,42.29,5.25,-54.09,-0.01,1.91
90298,590,32.71,5.13,-53.13,-0.11,1.91
90353,591,23.40,5.50,-52.86,0.04,2.76
90408,593,28.29,5.48,-52.48,-0.06,2.03
90464,594,32.59,5.93,-52.14,-0.06,2.88
90519,596,37.58,5.44,-51.96,-0.11,1.79
90574,597,42.44,5.35,-52.06,0.14,0.93
90629,599,47.18,5.59,-52.12,-0.20,4.96
90684,600,52.92,5.47,-51.83,0.14,1.91
90739,602,58.29,5.53,-51.84,0.14,2.27
90795,603,63.76,5.02,-52.37,0.04,3.86
90850,605,68.54,4.88,-52.35,0.09,4.60
90905,606,73.70,5.42,-52.41,-0.15,4.11
90960,608,78.72,5.37,-53.18,0.04,5.57
91015,609,83.53,6.30,-54.08,0.09,4.47
91070,611,88.58,7.07,-55.21,0.09,4.72
91125,612,77.97,7.56,-56.26,0.04,4.47
91181,614,82.18,7.00,-56.27,0.04,5.45
91236,615,72.69,5.94,-55.84,-0.11,6.55
91291,617,62.63,5.16,-55.90,-0.06,6.92
91346,618,67.16,4.78,-55.71,-0.11,6.18
91402,620,56.85,3.95,-54.55,-0.01,5.70
91457,621,47.09,3.45,-54.18,-0.06,2.64
91512,623,51.42,3.53,-54.07,0.04,1.05
91567,624,55.20,3.58,-53.89,-0.01,2.40
91622,626,59.25,3.90,-53.73,-0.01,1.30
91677,627,63.85,4.49,-53.63,-0.06,1.05
91732,629,67.88,5.23,-53.35,-0.06,2.40
91794,631,72.13,5.41,-52.93,0.04,2.15
91849,632,76.76,5.25,-53.09,-0.01,4.84
91905,634,81.85,6.13,-53.33,0.04,5.70
91960,635,86.69,6.46,-53.93,0.04,3.74
92015,637,91.48,7.19,-54.70,-0.11,5.70
92070,638,95.34,7.46,-56.08,-0.06,4.23
92125,640,99.05,7.47,-56.75,0.14,3.86
92180,641,89.07,6.74,-56.27,-0.11,5.70
92235,643,78.78,5.98,-56.53,0.14,6.92
92290,644,68.39,5.61,-56.29,-0.11,4.96
92345,646,58.45,4.79,-55.73,-0.01,5.33
92400,647,62.44,4.65,-55.33,0.14,1.91
92455,649,51.78,4.93,-55.08,-0.11,1.17
92511,650,55.60,5.00,-54.82,-0.01,3.37
92566,652,60.12,5.36,-54.49,0.09,2.64
92621,653,64.36,5.87,-53.90,0.04,1.66
92676,655,54.53,5.80,-53.82,0.04,2.15
92731,656,59.06,6.30,-53.99,0.14,1.54
92786,658,63.79,6.37,-53.60,0.09,4.84
92841,659,69.01,6.38,-53.60,0.09,3.13
92897,661,73.85,6.59,-54.03,-0.01,3.62
92952,662,78.94,6.89,-54.19,-0.06,5.45
93007,664,68.72,7.18,-55.07,-0.06,5.82
93062,665,74.20,7.79,-55.94,-0.01,3.86
93117,667,79.20,7.75,-56.38,-0.20,4.23
93172,668,69.84,8.13,-57.10,0.04,5.70
93228,670,59.73,7.39,-57.96,-0.06,5.08
93289,672,50.99,6.35,-57.88,0.14,7.16
93344,673,42.02,5.90,-57.80,-0.01,5.21
93400,675,32.96,5.12,-57.62,-0.01,3.98
93455,676,24.11,4.54,-57.29,-0.01,2.03
93510,678,15.43,4.30,-57.19,-0.01,2.88
93565,679,21.22,4.74,-56.53,-0.01,1.42
93621,681,27.76,5.38,-56.09,-0.20,3.62
93676,682,19.92,5.61,-55.79,-0.11,1.05
93731,684,25.11,6.12,-55.56,-0.15,5.21
93786,685,30.28,6.41,-55.30,-0.01,2.64
93841,687,36.03,6.59,-54.47,-0.01,1.54
93896,688,26.88,6.30,-54.29,0.04,1.66
93952,690,32.83,6.11,-54.39,-0.01,3.25
94007,691,38.88,6.47,-53.93,-0.01,2.88
94062,693,45.24,6.01,-53.88,0.09,5.70
94117,694,51.25,6.13,-54.66,-0.06,4.11
94172,696,56.20,6.95,-55.88,-0.20,3.62
94227,697,61.04,7.25,-57.06,0.04,3.74
94282,699,65.97,7.41,-57.63,0.04,3.98
94338,700,57.25,6.97,-57.62,-0.06,4.35
94393,702,47.96,6.81,-58.23,-0.01,4.47
94448,703,53.48,6.05,-58.76,0.09,3.74
94503,705,59.40,5.21,-58.46,-0.01,3.13
94559,706,50.16,4.74,-58.59,-0.01,3.37
94614,708,40.86,4.51,-59.03,0.09,2.40
94669,709,31.90,4.40,-58.84,-0.01,3.13
94724,711,22.88,3.58,-57.92,0.09,3.86
94779,712,14.77,3.30,-56.79,0.04,3.98
94834,714,6.85,2.91,-55.76,-0.15,4.96
94889,715,-1.42,3.68,-55.31,-0.06,2.52
94945,717,4.94,3.18,-55.34,0.04,6.55
95000,718,11.03,3.73,-54.89,-0.06,2.40
95055,720,17.22,4.54,-54.38,-0.06,1.66
95110,721,22.97,4.45,-54.15,-0.15,3.74
95165,723,28.83,4.25,-53.92,0.04,2.40
95220,724,34.30,4.31,-53.92,-0.01,2.03
95276,726,39.55,3.53,-53.60,0.04,2.76
95337,728,45.09,3.82,-53.43,0.04,2.64
95392,729,50.05,3.78,-53.84,-0.01,4.84
95448,731,55.34,4.15,-54.10,-0.06,5.45
95503,732,60.27,4.99,-54.72,-0.01,3.86
95558,734,64.78,5.22,-55.78,0.04,3.86
95613,735,69.37,5.04,-56.55,-0.11,5.21
95669,737,59.46,4.90,-57.32,0.04,4.35
95724,738,50.24,4.59,-57.80,-0.01,4.35
95779,740,41.89,4.39,-58.34,-0.06,7.41
95834,741,47.30,4.52,-58.78,0.04,5.08
95889,743,53.42,4.70,-58.57,-0.01,6.06
95944,744,59.25,4.46,-57.85,0.14,2.40
96000,746,50.49,4.19,-57.71,0.09,2.03
96055,747,41.55,3.59,-58.58,-0.06,1.66
96110,749,32.96,2.99,-59.02,0.09,3.13
96165,750,24.51,3.27,-58.76,-0.15,3.13
96220,752,16.94,3.24,-58.21,-0.06,3.25
96275,753,9.06,3.35,-57.68,-0.01,2.76
96330,755,0.83,3.61,-57.52,-0.01,2.76
96386,756,7.35,3.91,-57.38,-0.11,3.25
96441,758,13.72,4.01,-57.22,0.14,1.91
96496,759,19.61,3.88,-57.27,0.04,3.13
96551,761,25.36,4.09,-57.67,-0.06,5.33
96613,763,31.34,3.92,-56.98,0.09,3.25
96668,764,22.68,4.21,-56.91,-0.06,3.01
96723,766,28.98,4.40,-56.67,-0.06,2.76
96779,767,34.64,4.69,-56.35,-0.06,2.76
96834,769,39.69,5.07,-56.48,0.04,2.64
96889,770,44.93,4.80,-56.42,-0.11,2.40
96944,772,49.94,5.19,-56.99,0.04,3.50
96999,773,55.07,5.54,-57.78,-0.06,3.98
97054,775,59.83,5.78,-58.59,0.09,5.70
97110,776,64.26,6.00,-59.62,-0.06,4.23
97165,778,68.85,5.98,-60.24,0.04,5.33
97220,779,72.34,5.94,-61.05,-0.01,6.31
97275,781,76.79,5.48,-61.48,-0.06,6.06
97330,782,80.80,5.14,-61.44,0.04,5.08
97385,784,85.29,4.72,-61.19,-0.15,4.11
97440,785,89.43,3.94,-61.20,-0.01,4.23
97496,787,93.27,3.55,-61.29,-0.06,5.33
97551,788,97.05,3.16,-60.87,0.04,3.62
97606,790,87.47,1.28,-60.18,-0.11,4.23
97661,791,77.52,0.58,-60.42,-0.01,2.64
97717,793,67.96,0.24,-61.45,-0.06,2.03
97772,794,72.40,0.27,-61.94,-0.06,2.40
97827,796,62.29,0.26,-61.51,-0.06,2.15
97882,797,52.18,0.66,-61.58,-0.20,3.25
97937,799,42.26,-0.03,-62.11,-0.01,5.57
97992,800,47.26,0.27,-61.85,-0.01,3.74
98048,802,52.57,0.18,-61.01,-0.06,12.90
98103,803,54.83,-1.05,-59.25,-0.01,5.94
98158,805,45.35,-1.00,-56.82,-0.01,3.13
98213,806,35.26,-0.06,-55.17,0.09,1.79
98268,808,39.40,0.39,-54.97,0.04,2.15
98323,809,43.85,1.08,-54.80,-0.01,3.25
98378,811,48.82,0.82,-54.27,-0.15,5.82
98434,812,54.73,0.07,-54.16,-0.06,2.64
98489,814,45.89,-0.81,-54.05,0.04,5.94
98544,815,50.67,-0.40,-53.80,0.09,2.64
98599,817,55.36,-0.37,-53.11,0.09,2.52
98655,818,60.40,-0.29,-52.38,-0.11,3.74
98710,820,50.76,-0.10,-52.24,-0.06,5.21
98765,821,55.62,-0.21,-52.37,0.04,2.76
98820,823,45.77,0.01,-52.25,0.19,3.13
98875,824,50.81,-0.50,-52.56,0.04,1.17
98930,826,55.95,-1.17,-52.78,-0.06,0.93
98985,827,60.69,-1.39,-53.18,-0.06,3.13
99041,829,65.02,-1.30,-52.88,-0.01,2.88
99096,830,70.09,-1.77,-52.68,-0.01,3.62
99151,832,74.48,-1.65,-52.78,-0.06,5.45
99206,833,78.37,-0.89,-53.30,0.09,3.74
99261,835,82.16,-0.42,-53.89,0.09,5.08
99316,836,85.72,0.05,-54.54,-0.01,4.47
99372,838,88.50,-0.03,-55.31,0.09,3.98
99427,839,92.00,0.68,-55.29,0.04,5.21
99482,841,95.22,0.80,-55.27,0.09,4.96
99537,842,99.07,0.83,-55.71,-0.01,5.08
99592,844,102.60,0.68,-56.28,-0.06,6.06
99647,845,106.38,0.68,-56.73,-0.06,4.60
99702,847,109.34,0.69,-56.92,-0.06,5.82
99757,848,112.72,-0.07,-56.97,-0.01,5.33
99812,850,116.45,-0.47,-57.10,0.09,4.47
99867,851,119.87,-0.95,-57.48,0.14,4.23
99922,853,123.45,-1.53,-57.16,0.24,3.25
99984,855,112.59,-1.26,-56.84,0.14,1.54
100039,856,101.24,-0.73,-57.51,-0.15,3.25
100094,858,89.64,-0.47,-58.69,-0.01,5.33
100150,859,78.47,0.47,-58.75,0.04,4.47
100205,861,67.56,0.93,-58.04,0.09,9.12
100260,862,56.35,1.53,-56.89,0.04,2.64
100315,864,61.30,3.08,-55.45,-0.01,1.05
100370,865,67.04,4.46,-54.22,-0.15,3.50
100425,867,71.04,4.74,-54.07,-0.11,4.23
100481,868,76.25,5.28,-54.36,0.09,5.57
100536,870,82.06,2.61,-54.71,-0.06,7.41
100591,871,87.09,1.82,-53.85,0.04,4.84
100646,873,77.25,1.21,-52.51,0.04,8.51
100701,874,67.51,0.49,-51.89,-0.06,3.62
100756,876,58.55,0.38,-52.28,-0.01,4.47
100811,877,48.79,0.25,-53.27,0.19,4.47
100866,879,53.50,-0.12,-54.09,-0.11,5.33
100921,880,58.44,-0.49,-54.48,0.09,3.98
100976,882,63.60,-1.39,-53.98,0.14,6.67
101031,883,68.45,-1.54,-53.46,-0.06,4.11
101087,885,59.25,-1.35,-53.06,-0.06,3.37
101142,886,65.14,-1.79,-53.68,-0.01,4.84
101197,888,56.63,-1.72,-53.98,-0.01,3.50
101252,889,62.65,-1.45,-54.39,0.04,3.37
101307,891,54.35,-1.11,-54.61,0.04,3.62
101362,892,44.97,-1.73,-54.74,0.09,3.74
101417,894,36.81,-1.86,-54.77,-0.06,4.35
101473,895,28.16,-2.02,-54.91,-0.06,5.33
101528,897,19.53,-2.47,-54.92,0.09,4.35
101583,898,25.80,-2.54,-54.25,-0.01,4.96
101638,900,17.91,-2.41,-53.74,-0.01,4.35
101693,901,9.83,-2.04,-53.05,0.04,3.01
101748,903,2.44,-1.44,-53.00,-0.06,4.72
101804,904,-5.35,-1.58,-52.79,-0.01,4.35
101859,906,-12.31,-2.52,-52.20,-0.06,2.76
101914,907,-18.65,-2.60,-51.80,0.04,3.25
101969,909,-24.61,-2.28,-51.85,0.09,3.01
102024,910,-30.99,-1.47,-52.18,-0.06,1.66
102079,912,-36.52,-0.76,-52.22,-0.20,3.62
102134,913,-42.34,-1.78,-52.30,0.09,2.88
102189,915,-47.90,-2.00,-52.71,-0.06,6.31
102244,916,-53.78,-2.38,-52.87,-0.06,3.98
102299,918,-58.36,-2.82,-53.09,0.09,3.25
102354,919,-49.19,-2.68,-53.30,0.19,4.72
102410,921,-54.01,-2.62,-53.40,0.14,3.25
102465,922,-59.35,-2.84,-53.55,0.04,3.01
102520,924,-50.50,-2.92,-54.33,-0.01,2.76
102575,925,-40.61,-2.61,-54.15,0.09,3.62
102630,927,-46.02,-2.65,-54.13,-0.01,4.84
102685,928,-51.04,-2.66,-54.02,-0.01,4.35
102740,930,-56.04,-2.59,-54.05,-0.01,4.72
102802,932,-60.84,-2.81,-54.15,0.09,5.70
102857,933,-65.22,-3.23,-53.79,-0.11,5.94
102913,935,-69.21,-3.29,-53.58,-0.01,5.70
102968,936,-73.20,-3.34,-53.20,0.04,7.28
103023,938,-76.89,-3.19,-52.72,0.19,4.72
103078,939,-80.13,-3.93,-51.87,0.09,3.25
103133,941,-83.55,-3.00,-50.73,-0.01,5.21
103188,942,-86.57,-1.91,-50.43,-0.01,2.76
103243,944,-90.44,-1.03,-50.58,-0.11,3.13
103298,945,-93.79,-1.24,-51.09,0.04,3.98
103353,947,-97.38,-1.33,-51.69,-0.01,3.13
103408,948,-100.87,-1.23,-52.18,0.04,3.25
103463,950,-90.24,-1.22,-52.59,-0.01,3.50
103525,952,-93.86,-1.66,-52.82,0.09,3.01
103580,953,-97.72,-1.70,-53.09,0.09,3.98
103635,955,-101.09,-2.08,-53.05,0.09,3.86
103691,956,-89.51,-1.79,-53.01,0.04,3.62
103746,958,-92.76,-1.60,-53.11,0.04,3.74
103801,959,-95.89,-1.61,-52.95,-0.01,4.72
103856,961,-98.59,-1.74,-52.79,-0.01,4.96
103911,962,-101.22,-2.34,-52.84,-0.06,5.45
103966,964,-103.95,-2.45,-52.78,-0.06,5.33
104022,965,-92.20,-1.08,-51.70,-0.11,4.47
104077,967,-94.93,-1.23,-51.23,-0.01,4.11
104132,968,-97.72,-0.73,-51.09,0.04,4.23
104187,970,-100.60,-2.53,-50.92,-0.01,4.23
104242,971,-103.68,-2.06,-50.97,0.04,3.98
104297,973,-106.14,-1.56,-51.26,0.04,3.98
104352,974,-109.49,-1.39,-51.84,-0.06,3.37
104408,976,-112.40,-1.65,-52.74,-0.01,4.23
104469,978,-114.92,-1.81,-52.75,0.09,3.01
104524,979,-117.77,-1.73,-53.11,0.04,3.37
104579,981,-106.50,-1.68,-53.39,-0.01,3.62
104634,982,-109.29,-1.60,-53.38,0.09,3.50
104689,984,-111.49,-1.47,-53.33,0.04,3.50
104744,985,-113.45,-1.38,-53.58,-0.06,4.35
104800,987,-115.80,-1.01,-53.90,0.09,3.62
104855,988,-118.35,-0.80,-54.09,-0.20,5.70
104910,990,-120.13,-0.83,-53.83,0.04,5.94
104965,991,-122.35,-0.40,-53.70,-0.06,3.98
105020,993,-125.92,-2.15,-53.29,-0.06,4.60
105075,994,-115.07,-5.14,-52.24,0.04,0.32
105131,996,-117.45,-9.64,-50.44,-0.11,-0.05
105186,997,-120.56,-11.72,-48.71,0.14,0.07
105241,999,-123.33,-11.93,-46.87,0.04,0.07
105296,1000,-125.68,-11.02,-45.27,-0.01,0.07
105351,1002,-113.34,-9.50,-43.63,-0.20,1.54
105406,1003,-101.49,-8.29,-42.03,0.14,0.56
105461,1005,-90.64,-7.93,-40.57,-0.11,1.54
105523,1007,-80.16,-7.31,-39.05,0.09,0.56
105578,1008,-69.48,-6.81,-37.66,0.09,2.64
105633,1010,-59.33,-6.52,-36.17,0.04,0.20
105688,1011,-49.75,-5.94,-34.62,-0.01,0.56
105743,1013,-40.28,-5.22,-33.41,-0.06,0.32
105798,1014,-31.45,-4.50,-32.58,-0.06,-1.51
105853,1016,-23.40,-3.86,-32.00,-0.11,-1.64
105915,1018,-15.98,-2.78,-31.69,-0.11,-1.64
105970,1019,-8.86,-1.56,-31.26,-0.06,-1.64
106025,1021,-1.86,-0.74,-30.53,-0.06,-1.64
106081,1022,4.19,-0.12,-29.65,-0.01,-1.64
106136,1024,9.81,0.22,-28.63,0.09,-1.76
106191,1025,15.37,0.51,-27.48,-0.01,-1.64
106246,1027,20.39,0.71,-26.16,0.04,-1.76
106301,1028,24.27,0.37,-24.98,-0.20,-1.76
106356,1030,28.83,-0.54,-24.19,-0.11,-1.76
106412,1031,33.12,-1.88,-24.36,0.09,-1.88
106467,1033,37.60,-3.00,-25.18,-0.15,-1.51
106522,1034,41.49,-3.39,-26.08,-0.15,-1.64
106577,1036,45.02,-2.89,-26.97,-0.06,-1.76
106632,1037,47.59,-1.78,-28.07,0.09,-1.76
106687,1039,49.43,-0.23,-29.22,-0.15,-1.88
106742,1040,50.95,1.41,-30.05,-0.01,-1.64
106797,1042,53.49,3.55,-30.82,-0.25,-1.64
106852,1043,57.45,4.71,-31.63,-0.06,-1.76
106907,1045,61.90,5.21,-32.53,-0.01,-1.76
106962,1046,65.00,7.14,-33.74,0.04,-1.51
107018,1048,67.63,9.30,-34.96,-0.06,-1.64
107073,1049,70.78,10.58,-35.24,-0.01,-1.51
107128,1051,74.03,11.70,-35.14,-0.15,-1.51
107183,1052,77.12,12.92,-34.95,-0.11,-1.88
107238,1054,80.11,14.93,-34.48,-0.01,-1.64
107293,1055,83.26,15.71,-33.82,0.14,-1.76
107348,1057,86.03,15.43,-33.58,-0.06,-1.88
107404,1058,88.74,15.17,-33.90,-0.06,-1.76
107459,1060,90.95,14.64,-34.26,-0.15,-1.64
107514,1061,93.10,14.04,-34.51,0.04,-2.00
107569,1063,95.31,13.72,-34.53,0.09,-1.51
107624,1064,97.76,13.59,-34.52,-0.06,-1.76
107679,1066,100.25,13.41,-34.63,-0.20,-1.76
107735,1067,102.55,13.14,-34.64,-0.15,-1.51
107790,1069,104.73,12.64,-34.64,0.09,-1.64
107845,1070,106.64,12.08,-34.58,-0.06,-1.51
107900,1072,108.72,11.63,-34.54,0.09,-1.51
107956,1073,110.78,11.68,-34.47,-0.15,-1.76
108011,1075,112.68,11.75,-34.17,-0.06,-1.88
108066,1076,114.64,11.61,-33.84,-0.01,-1.64
108121,1078,116.31,11.10,-33.76,0.04,-1.64
108176,1079,117.88,10.59,-33.99,-0.01,-1.76
108231,1081,119.36,10.13,-34.40,-0.11,-1.64
108286,1082,120.65,9.74,-34.76,-0.15,-1.88
108342,1084,122.11,9.46,-35.04,0.04,-1.88
108397,1085,123.48,8.69,-34.73,0.04,-1.64
108452,1087,124.53,8.24,-34.56,-0.06,-1.76
108507,1088,125.56,7.89,-34.56,-0.01,-1.64
108562,1090,126.49,7.32,-34.69,-0.01,-1.88
108617,1091,127.35,6.83,-34.78,0.04,-1.64
108673,1093,128.68,6.79,-34.77,-0.01,-1.88
108728,1094,129.69,7.28,-34.71,-0.06,-1.88
108783,1096,130.60,7.43,-34.63,-0.06,-1.39
108838,1097,131.37,7.02,-34.52,0.04,-1.64
108893,1099,132.24,7.05,-34.47,-0.20,-1.64
108948,1100,133.15,7.21,-34.57,-0.06,-1.51
109003,1102,134.17,7.32,-34.65,-0.06,-1.76
109058,1103,135.03,7.14,-34.70,-0.11,-2.00
109113,1105,135.88,7.02,-34.74,0.04,-1.64
109168,1106,136.91,7.06,-34.73,-0.15,-1.64
109223,1108,137.68,7.11,-34.48,-0.01,-1.64
109285,1110,138.33,7.07,-34.08,-0.11,-1.64
109340,1111,138.89,6.74,-33.71,0.04,-1.76
109395,1113,139.43,6.39,-33.52,-0.06,-1.51
109451,1114,140.12,6.30,-33.61,-0.06,-1.51
109506,1116,140.70,6.22,-33.85,0.04,-1.51
109561,1117,141.55,6.40,-33.98,-0.01,-1.88
109616,1119,141.99,5.83,-33.83,-0.01,-1.64
109671,1120,142.24,5.28,-33.60,-0.15,-1.76
109726,1122,142.52,4.98,-33.45,0.04,-1.64
109782,1123,143.00,4.85,-33.35,-0.06,-1.76
109837,1125,143.61,4.68,-33.16,-0.11,-1.88
109892,1126,144.46,4.56,-32.92,0.14,-1.76
109947,1128,145.40,4.35,-32.61,-0.06,-1.51
110002,1129,146.79,4.19,-32.29,-0.06,-1.76
110057,1131,148.59,3.86,-31.99,-0.15,-1.76
110112,1132,149.97,3.31,-31.64,-0.01,-2.00
110168,1134,151.27,2.40,-31.41,-0.01,-1.88
110229,1136,152.38,1.32,-31.59,-0.01,-1.76
110284,1137,153.49,0.52,-31.77,0.09,-1.64
110339,1139,154.46,-0.03,-31.98,0.09,-1.76
110394,1140,155.48,-0.25,-32.21,0.09,-1.88
110449,1142,156.76,-0.08,-32.34,-0.01,-1.76
110504,1143,158.33,-0.30,-32.15,0.09,-1.76
110560,1145,159.80,-0.58,-31.81,0.04,-1.39
